STATE,TRACT,P012A002,P012A026,P012B001,P012B002,P012B026,P012C001,P012C002,P012C026,P012D001,P012D002,P012D026,P012E001,P012E002,P012E026,P012F001,P012F002,P012F026,P012G001,P012G002,P012G026,P012H001,P012H002,P012H026,P012I001,P012I002,P012I026,P013001,P013A001,P013B001,P013C001,P013D001,P013E001,P013F001,P013G001,P013H001,P013I001,state,county,tract
42,473402,1685,1838,22,11,11,0,0,0,105,48,57,1,1,0,7,3,4,23,8,15,37,17,20,3495,1672,1823,43.6,43,33,0,40,61,24,18,25,43,42,003,473402
42,473500,1631,1886,24,13,11,3,2,1,50,22,28,1,1,0,2,0,2,22,9,13,43,15,28,3481,1618,1863,41.4,41,38,46,38,13,42,18,32,41,42,003,473500
42,473601,1671,2020,34,20,14,1,1,0,97,43,54,1,1,0,2,2,0,13,11,2,26,13,13,3667,1660,2007,44.3,44,38,22,42,68,2,20,31,44,42,003,473601
42,473602,1900,2164,14,7,7,3,1,2,135,70,65,0,0,0,6,2,4,15,8,7,11,6,5,4055,1895,2160,46.9,47,40,9,44,0,23,28,48,47,42,003,473602
42,474101,1719,1846,44,27,17,1,1,0,148,73,75,0,0,0,2,2,0,40,15,25,30,16,14,3541,1707,1834,39.6,40,20,50,38,0,12,8,26,40,42,003,474101
42,474102,1647,1703,15,6,9,2,0,2,120,53,67,0,0,0,0,0,0,15,4,11,36,17,19,3320,1630,1690,43.0,43,11,40,40,0,0,19,31,43,42,003,474102
42,474201,1227,1281,21,9,12,0,0,0,88,41,47,0,0,0,4,1,3,9,6,3,15,5,10,2494,1222,1272,41.0,41,39,0,40,0,15,7,38,41,42,003,474201
42,474202,2350,2750,32,18,14,1,0,1,191,99,92,4,3,1,6,3,3,34,21,13,46,21,25,5057,2329,2728,45.8,46,33,58,38,28,23,14,30,46,42,003,474202
42,474203,2225,2214,24,12,12,1,1,0,259,124,135,1,1,0,3,1,2,26,12,14,30,15,15,4414,2212,2202,40.0,40,45,50,36,17,34,16,19,40,42,003,474203
42,475101,2103,2693,77,32,45,2,2,0,106,52,54,4,3,1,3,1,2,49,25,24,18,6,12,4782,2099,2683,47.7,48,40,35,31,60,2,27,40,48,42,003,475101
42,475102,915,929,33,22,11,0,0,0,13,4,9,0,0,0,2,0,2,17,11,6,7,1,6,1840,914,926,41.5,41,35,0,44,0,9,14,31,41,42,003,475102
42,475200,2433,2552,26,13,13,2,2,0,35,17,18,1,0,1,6,4,2,25,9,16,28,11,17,4964,2424,2540,43.1,43,33,40,34,55,7,35,40,43,42,003,475200
42,475301,2067,2360,98,49,49,1,1,0,26,13,13,2,2,0,7,6,1,29,14,15,24,13,11,4406,2057,2349,43.8,44,34,20,31,23,19,27,26,44,42,003,475301
42,475303,2045,2169,20,12,8,0,0,0,43,25,18,2,2,0,5,4,1,7,2,5,17,9,8,4202,2040,2162,41.3,41,40,0,43,35,31,15,26,41,42,003,475303
42,475304,2733,2873,56,23,33,4,2,2,114,54,60,0,0,0,12,4,8,36,18,18,39,19,20,5578,2717,2861,37.2,37,38,42,35,0,18,17,31,37,42,003,475304
42,475401,1763,1912,20,11,9,1,1,0,9,6,3,0,0,0,9,3,6,5,2,3,21,11,10,3663,1756,1907,45.2,45,49,21,47,0,15,18,35,45,42,003,475401
42,475402,1527,1510,13,9,4,0,0,0,25,13,12,0,0,0,1,1,0,26,9,17,10,4,6,3028,1524,1504,40.1,40,16,0,42,0,14,11,13,40,42,003,475402
42,476100,2270,2608,87,41,46,2,1,1,63,40,23,1,0,1,24,17,7,28,15,13,60,35,25,4835,2248,2587,38.3,38,32,34,29,34,28,29,26,38,42,003,476100
42,476200,1641,1773,28,13,15,3,2,1,4,2,2,0,0,0,9,4,5,15,8,7,24,12,12,3402,1635,1767,40.6,40,39,20,31,0,19,25,20,40,42,003,476200
42,477100,1668,2010,4,2,2,0,0,0,8,3,5,0,0,0,0,0,0,4,2,2,12,7,5,3666,1661,2005,46.3,46,46,0,52,0,0,45,42,46,42,003,477100
42,477200,1955,2453,14,10,4,0,0,0,12,6,6,0,0,0,10,7,3,12,7,5,28,11,17,4390,1951,2439,48.2,48,47,0,30,0,49,25,46,48,42,003,477200
42,477300,2828,3039,187,103,84,3,2,1,114,62,52,2,1,1,30,16,14,91,36,55,56,28,28,5839,2812,3027,39.6,40,28,51,32,62,30,24,26,40,42,003,477300
42,478100,2030,2269,36,19,17,7,5,2,32,16,16,0,0,0,12,3,9,21,10,11,24,13,11,4277,2017,2260,39.6,40,30,31,32,0,4,19,28,40,42,003,478100
42,478200,2836,3116,20,11,9,18,11,7,25,13,12,1,0,1,10,5,5,33,19,14,48,22,26,5915,2819,3096,38.2,38,28,34,30,63,42,24,35,38,42,003,478200
42,479000,1039,1174,6,3,3,0,0,0,13,7,6,0,0,0,3,1,2,9,5,4,9,5,4,2206,1035,1171,41.2,41,76,0,35,0,25,8,19,41,42,003,479000
42,480101,1872,2226,319,143,176,4,2,2,44,24,20,0,0,0,27,14,13,70,39,31,61,32,29,4062,1853,2209,40.5,42,25,28,34,0,13,12,29,42,42,003,480101
42,480102,1505,1668,80,39,41,1,1,0,31,15,16,1,1,0,3,2,1,8,4,4,6,4,2,3170,1503,1667,43.1,43,34,50,36,16,18,39,50,43,42,003,480102
42,480200,1665,1783,17,7,10,2,0,2,18,8,10,0,0,0,1,1,0,12,6,6,22,11,11,3434,1658,1776,43.1,43,32,40,35,0,13,24,24,43,42,003,480200
42,480300,1582,1711,9,4,5,0,0,0,13,6,7,0,0,0,0,0,0,6,4,2,13,5,8,3280,1577,1703,43.0,43,27,0,18,0,0,36,30,43,42,003,480300
42,480400,2491,2736,58,30,28,2,1,1,6,0,6,0,0,0,3,0,3,25,12,13,27,12,15,5213,2484,2729,43.4,43,37,57,38,0,11,13,19,43,42,003,480400
42,481000,1572,1753,466,239,227,9,6,3,65,32,33,1,0,1,27,11,16,77,35,42,43,26,17,3306,1560,1746,36.1,38,26,31,26,78,11,16,32,38,42,003,481000
42,482500,919,1048,194,89,105,4,3,1,12,8,4,0,0,0,1,1,0,19,12,7,12,9,3,1961,915,1046,44.2,46,17,37,47,0,25,17,24,46,42,003,482500
42,483800,682,840,1831,802,1029,9,4,5,101,49,52,1,1,0,8,5,3,97,44,53,22,14,8,1512,676,836,39.8,48,34,38,22,24,20,17,34,48,42,003,483800
42,484300,1454,1585,332,145,187,1,0,1,39,18,21,0,0,0,15,9,6,49,26,23,33,19,14,3018,1442,1576,39.7,41,22,34,26,0,24,16,33,41,42,003,484300
42,484500,2838,3347,16,7,9,0,0,0,24,10,14,0,0,0,15,8,7,23,14,9,43,22,21,6155,2823,3332,43.0,43,21,0,32,0,9,20,32,43,42,003,484500
42,484600,1047,1353,67,29,38,1,1,0,12,3,9,0,0,0,5,2,3,41,23,18,22,8,14,2385,1043,1342,44.3,45,33,49,30,0,45,10,40,45,42,003,484600
42,485000,631,622,67,28,39,0,0,0,0,0,0,0,0,0,8,7,1,10,7,3,7,4,3,1248,629,619,39.3,40,23,0,0,0,18,13,35,40,42,003,485000
42,486700,668,835,1232,512,720,1,1,0,0,0,0,1,0,1,18,8,10,80,39,41,34,10,24,1496,667,829,35.2,50,20,35,0,55,10,13,20,50,42,003,486700
42,486800,546,628,950,399,551,0,0,0,7,4,3,0,0,0,10,5,5,33,14,19,11,2,9,1171,545,626,38.0,45,25,0,37,0,11,11,27,45,42,003,486800
42,486900,427,483,1319,602,717,10,4,6,3,0,3,0,0,0,26,9,17,55,28,27,8,2,6,904,426,478,33.6,50,23,17,44,0,11,16,30,50,42,003,486900
42,487000,908,1081,10,2,8,5,4,1,0,0,0,0,0,0,5,3,2,6,3,3,12,6,6,1981,904,1077,42.4,42,45,37,0,0,35,17,35,42,42,003,487000
42,488100,995,1008,398,192,206,2,2,0,4,0,4,3,2,1,9,6,3,30,15,15,6,4,2,1999,993,1006,42.8,42,44,53,49,44,16,19,19,42,42,003,488100
42,488200,1325,1548,906,382,524,12,7,5,6,2,4,0,0,0,5,2,3,46,14,32,16,4,12,2861,1324,1537,38.2,42,20,23,37,0,17,14,25,42,42,003,488200
42,488300,1099,1200,18,10,8,0,0,0,2,0,2,0,0,0,1,1,0,7,6,1,13,7,6,2289,1095,1194,42.9,43,25,0,30,0,5,14,14,43,42,003,488300
42,488400,2090,2522,231,99,132,1,1,0,7,2,5,1,0,1,12,3,9,39,19,20,16,4,12,4607,2088,2519,43.7,44,41,33,35,16,16,14,34,44,42,003,488400
42,488500,1562,1585,59,30,29,1,1,0,15,8,7,0,0,0,11,7,4,15,9,6,27,16,11,3129,1553,1576,41.5,41,28,38,37,0,19,37,26,41,42,003,488500
