STATE	TRACT	COUNTY	gisjoin	fid	AREALAND	POP100	H001001	H002001	H002005	H003001	H003002	H003003	P001001	P002001	P002002	P002005	P003001	P003002	P003003	P003004	P003005	P003006	P003007	P003008	P003009	P003010	P003026	P003047	P003063	P003070	P004001	P004002	P004003	P012001	P012002	P012026	P012A001	P012A002	P012A026	P012B001	P012B002	P012B026	P012C001	P012C002	P012C026	P012D001	P012D002	P012D026	P012E001	P012E002	P012E026	P012F001	P012F002	P012F026	P012G001	P012G002	P012G026	P012H001	P012H002	P012H026	P012I001	P012I002	P012I026	P013001	P013A001	P013B001	P013C001	P013D001	P013E001	P013F001	P013G001	P013H001	P013I001
42	9500	101	42101009500	13963	324353	3588	1666	1666	0	1666	1366	300	3588	3588	0	0	3588	3548	12	3500	18	6	2	10	40	34	6	0	0	0	3588	28	3560	3588	1572	2016	12	5	7	3500	1531	1969	18	12	6	6	3	3	2	0	2	10	3	7	40	18	22	28	14	14	11	5	6	34	47	34	36	37	70	39	49	28	35
42	9600	101	42101009600	15614	408934	4504	2102	2102	0	2102	1717	385	4504	4504	0	0	4504	4446	71	4317	10	43	0	5	58	49	9	0	0	0	4504	32	4472	4504	2008	2496	71	37	34	4317	1919	2398	10	4	6	43	20	23	0	0	0	5	4	1	58	24	34	32	16	16	71	37	34	34	51	34	44	27	0	14	32	27	51
42	9700	101	42101009700	15641	2133199	35	18	18	0	18	18	0	35	35	0	0	35	35	22	13	0	0	0	0	0	0	0	0	0	0	35	1	34	35	19	16	22	13	9	13	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	22	13	9	40	43	32	0	0	0	0	0	32	43
42	9800	101	42101009800	15418	904480	7768	3260	3260	0	3260	3105	155	7768	7768	0	0	7768	7527	2578	4566	27	284	0	72	241	223	9	8	1	0	7768	157	7611	7768	3506	4262	2578	1168	1410	4566	2051	2515	27	11	16	284	146	138	0	0	0	72	28	44	241	102	139	157	70	87	2538	1149	1389	33	51	28	29	30	0	25	25	28	51
42	9900	101	42101009900	15417	206222	381	142	142	0	142	140	2	381	381	0	0	381	379	218	153	0	8	0	0	2	2	0	0	0	0	381	1	380	381	171	210	218	98	120	153	67	86	0	0	0	8	5	3	0	0	0	0	0	0	2	1	1	1	1	0	217	97	120	48	49	48	0	38	0	0	9	42	49
42	10000	101	42101010000	15619	552742	4218	1775	1775	0	1775	1614	161	4218	4218	0	0	4218	4141	1435	2539	16	82	0	69	77	71	6	0	0	0	4218	157	4061	4218	1901	2317	1435	627	808	2539	1156	1383	16	5	11	82	40	42	0	0	0	69	41	28	77	32	45	157	81	76	1377	597	780	34	57	26	25	29	0	26	31	27	58
42	10100	101	42101010100	14270	603280	5841	2659	2659	0	2659	2260	399	5841	5841	0	0	5841	5713	166	5455	21	32	0	39	128	115	13	0	0	0	5841	111	5730	5841	2558	3283	166	76	90	5455	2394	3061	21	12	9	32	20	12	0	0	0	39	10	29	128	46	82	111	40	71	154	71	83	36	50	36	45	31	0	33	31	27	51
42	10200	101	42101010200	14292	358476	3208	1470	1470	0	1470	1284	186	3208	3208	0	0	3208	3126	9	3091	4	11	0	11	82	72	10	0	0	0	3208	39	3169	3208	1404	1804	9	2	7	3091	1355	1736	4	2	2	11	5	6	0	0	0	11	5	6	82	35	47	39	18	21	9	2	7	34	56	34	38	52	0	38	22	25	56
42	10300	101	42101010300	13959	283120	2588	1224	1224	0	1224	988	236	2588	2588	0	0	2588	2556	27	2492	13	13	1	10	32	29	3	0	0	0	2588	22	2566	2588	1111	1477	27	10	17	2492	1063	1429	13	7	6	13	8	5	1	0	1	10	5	5	32	18	14	22	9	13	27	10	17	33	35	33	44	43	35	36	30	20	35
42	10400	101	42101010400	13958	467647	3498	1522	1522	0	1522	1283	239	3498	3498	0	0	3498	3456	19	3412	3	5	0	17	42	30	10	0	2	0	3498	32	3466	3498	1494	2004	19	6	13	3412	1457	1955	3	1	2	5	3	2	0	0	0	17	11	6	42	16	26	32	20	12	18	6	12	32	40	32	43	18	0	15	38	29	39
42	10500	101	42101010500	13961	664028	3503	1688	1688	0	1688	1285	403	3503	3503	0	0	3503	3474	71	3362	13	17	2	9	29	20	9	0	0	0	3503	39	3464	3503	1457	2046	71	19	52	3362	1406	1956	13	3	10	17	11	6	2	1	1	9	4	5	29	13	16	39	17	22	69	18	51	36	74	35	35	34	15	25	34	30	75
42	10600	101	42101010600	14293	258496	1565	756	756	0	756	613	143	1565	1565	0	0	1565	1526	19	1498	6	1	0	2	39	36	3	0	0	0	1565	18	1547	1565	695	870	19	6	13	1498	669	829	6	2	4	1	0	1	0	0	0	2	1	1	39	17	22	18	8	10	18	6	12	44	40	44	30	39	0	53	48	44	42
42	10700	101	42101010700	14277	462992	3671	1639	1639	0	1639	1276	363	3671	3671	0	0	3671	3641	45	3556	9	6	11	14	30	25	5	0	0	0	3671	46	3625	3671	1619	2052	45	14	31	3556	1578	1978	9	4	5	6	2	4	11	3	8	14	4	10	30	14	16	46	18	28	43	13	30	34	48	34	38	25	15	27	38	24	48
42	10800	101	42101010800	14606	559249	4273	1845	1845	0	1845	1460	385	4273	4273	0	0	4273	4202	62	4074	30	23	2	11	71	66	5	0	0	0	4273	70	4203	4273	1872	2401	62	34	28	4074	1763	2311	30	14	16	23	17	6	2	0	2	11	6	5	71	38	33	70	29	41	60	33	27	30	30	30	21	31	69	24	21	22	30
42	10900	101	42101010900	14515	255737	2553	1101	1101	0	1101	985	116	2553	2553	0	0	2553	2507	83	2370	18	24	1	11	46	43	3	0	0	0	2553	19	2534	2553	1106	1447	83	64	19	2370	990	1380	18	8	10	24	20	4	1	1	0	11	6	5	46	17	29	19	7	12	82	63	19	26	22	27	28	23	19	29	20	21	22
42	11000	101	42101011000	14275	488980	3817	2007	2007	0	2007	1527	480	3817	3817	0	0	3817	3779	66	3669	5	15	3	21	38	33	5	0	0	0	3817	63	3754	3817	1759	2058	66	30	36	3669	1696	1973	5	3	2	15	4	11	3	0	3	21	11	10	38	15	23	63	34	29	57	24	33	34	37	34	38	28	30	24	29	33	46
42	11100	101	42101011100	14273	1316710	4204	1961	1961	0	1961	1502	459	4204	4204	0	0	4204	4128	106	3982	10	18	5	7	76	62	14	0	0	0	4204	43	4161	4204	1867	2337	106	43	63	3982	1766	2216	10	5	5	18	10	8	5	1	4	7	1	6	76	41	35	43	24	19	102	41	61	33	57	32	55	17	24	54	24	22	57
42	11200	101	42101011200	14276	506361	6107	2506	2506	0	2506	2208	298	6107	6107	0	0	6107	6012	33	5924	13	17	4	21	95	76	17	0	2	0	6107	94	6013	6107	2653	3454	33	16	17	5924	2564	3360	13	7	6	17	10	7	4	3	1	21	8	13	95	45	50	94	44	50	29	14	15	34	37	34	25	39	20	34	28	26	42
42	11300	101	42101011300	13513	345034	3132	1381	1381	0	1381	1213	168	3132	3132	0	0	3132	3081	18	3038	11	6	0	8	51	43	8	0	0	0	3132	36	3096	3132	1337	1795	18	12	6	3038	1288	1750	11	4	7	6	4	2	0	0	0	8	5	3	51	24	27	36	15	21	18	12	6	37	50	37	20	50	0	51	29	19	50
42	11400	101	42101011400	13512	976261	6612	2976	2976	0	2976	2659	317	6612	6612	0	0	6612	6511	249	6178	23	32	1	28	101	88	13	0	0	0	6612	58	6554	6612	2939	3673	249	120	129	6178	2734	3444	23	11	12	32	12	20	1	0	1	28	16	12	101	46	55	58	32	26	242	116	126	37	48	36	38	42	24	39	35	28	48
42	11500	101	42101011500	13514	359134	4274	1706	1706	0	1706	1556	150	4274	4274	0	0	4274	4168	1110	2979	4	45	1	29	106	88	16	2	0	0	4274	83	4191	4274	1922	2352	1110	513	597	2979	1317	1662	4	1	3	45	24	21	1	1	0	29	16	13	106	50	56	83	37	46	1075	498	577	32	52	26	27	40	60	32	21	37	52
42	11600	101	42101011600	15416	747363	4033	1423	1423	0	1423	1346	77	4033	4033	0	0	4033	3939	2468	1275	4	148	1	43	94	86	8	0	0	0	4033	120	3913	4033	1908	2125	2468	1179	1289	1275	584	691	4	1	3	148	77	71	1	0	1	43	23	20	94	44	50	120	72	48	2419	1144	1275	23	21	32	57	28	31	21	24	22	21
42	11700	101	42101011700	14893	664749	2738	504	504	0	504	488	16	2738	2738	0	0	2738	2695	1785	836	8	52	0	14	43	40	3	0	0	0	2738	70	2668	2738	1220	1518	1785	766	1019	836	405	431	8	3	5	52	21	31	0	0	0	14	6	8	43	19	24	70	34	36	1749	745	1004	20	19	41	18	20	0	19	20	20	19
42	11800	101	42101011800	13501	938645	5987	2324	2324	0	2324	2181	143	5987	5987	0	0	5987	5861	106	5713	20	9	0	13	126	117	6	3	0	0	5987	48	5939	5987	2670	3317	106	44	62	5713	2563	3150	20	7	13	9	2	7	0	0	0	13	3	10	126	51	75	48	23	25	103	43	60	39	54	39	36	41	0	33	28	32	54
42	11900	101	42101011900	13506	695411	5596	2448	2448	0	2448	2203	245	5596	5596	0	0	5596	5471	120	5275	11	38	2	25	125	105	9	11	0	0	5596	65	5531	5596	2504	3092	120	41	79	5275	2361	2914	11	4	7	38	20	18	2	1	1	25	11	14	125	66	59	65	26	39	111	38	73	36	34	36	36	25	60	23	32	29	34
42	12000	101	42101012000	14892	599778	1661	759	759	0	759	721	38	1661	1661	0	0	1661	1617	401	1139	5	59	0	13	44	34	10	0	0	0	1661	28	1633	1661	835	826	401	223	178	1139	554	585	5	1	4	59	28	31	0	0	0	13	3	10	44	26	18	28	12	16	391	219	172	38	26	41	45	29	0	25	31	29	26
42	12100	101	42101012100	14950	893865	3340	1453	1453	0	1453	1392	61	3340	3340	0	0	3340	3245	1119	1970	11	92	6	47	95	77	18	0	0	0	3340	107	3233	3340	1390	1950	1119	448	671	1970	827	1143	11	3	8	92	39	53	6	3	3	47	26	21	95	44	51	107	50	57	1093	436	657	42	53	39	48	27	26	30	35	28	53
42	12200	101	42101012200	14949	1430152	8016	5601	5601	0	5601	4856	745	8016	8016	0	0	8016	7814	3973	2988	23	754	10	66	202	171	30	1	0	0	8016	228	7788	8016	3187	4829	3973	1541	2432	2988	1135	1853	23	6	17	754	371	383	10	5	5	66	32	34	202	97	105	228	108	120	3870	1487	2383	42	56	43	32	27	22	28	32	29	58
42	12300	101	42101012300	15640	5513258	16	1	1	0	1	1	0	16	16	0	0	16	16	14	2	0	0	0	0	0	0	0	0	0	0	16	0	16	16	8	8	14	7	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	7	70	70	63	0	0	0	0	0	0	70
42	12400	101	42101012400	14492	1179331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	12500	101	42101012500	14491	834652	4352	3002	3002	0	3002	2651	351	4352	4352	0	0	4352	4259	3069	646	11	449	0	84	93	83	10	0	0	0	4352	209	4143	4352	1971	2381	3069	1361	1708	646	288	358	11	8	3	449	218	231	0	0	0	84	55	29	93	41	52	209	110	99	2954	1309	1645	31	32	37	26	26	0	27	28	31	32
42	12600	101	42101012600	14608	365187	835	436	436	0	436	351	85	835	835	0	0	835	809	355	309	2	127	0	16	26	22	4	0	0	0	835	67	768	835	513	322	355	215	140	309	200	109	2	2	0	127	66	61	0	0	0	16	12	4	26	18	8	67	37	30	321	199	122	33	33	34	51	30	0	31	29	29	33
42	12700	101	42101012700	13634	339249	727	272	272	0	272	255	17	727	727	0	0	727	719	44	435	1	209	0	30	8	8	0	0	0	0	727	55	672	727	402	325	44	35	9	435	250	185	1	1	0	209	98	111	0	0	0	30	15	15	8	3	5	55	29	26	36	29	7	40	48	41	48	35	0	32	40	31	50
42	12800	101	42101012800	13635	258247	236	165	165	0	165	145	20	236	236	0	0	236	232	197	15	0	13	0	7	4	4	0	0	0	0	236	14	222	236	133	103	197	114	83	15	7	8	0	0	0	13	8	5	0	0	0	7	3	4	4	1	3	14	7	7	193	112	81	31	32	27	0	27	0	36	52	36	32
42	12900	101	42101012900	14607	358427	553	373	373	0	373	329	44	553	553	0	0	553	543	426	75	0	11	0	31	10	10	0	0	0	0	553	58	495	553	320	233	426	249	177	75	41	34	0	0	0	11	5	6	0	0	0	31	19	12	10	6	4	58	35	23	405	237	168	33	34	33	0	37	0	29	30	31	34
42	13000	101	42101013000	13632	207550	994	537	537	0	537	477	60	994	994	0	0	994	969	386	499	3	7	0	74	25	22	1	2	0	0	994	125	869	994	486	508	386	207	179	499	221	278	3	2	1	7	5	2	0	0	0	74	44	30	25	7	18	125	71	54	356	188	168	34	34	35	15	26	0	36	33	35	34
42	13100	101	42101013100	12471	320911	1676	843	843	0	843	688	155	1676	1676	0	0	1676	1643	79	1503	6	10	1	44	33	25	5	3	0	0	1676	78	1598	1676	696	980	79	41	38	1503	620	883	6	1	5	10	4	6	1	0	1	44	19	25	33	11	22	78	34	44	66	32	34	29	46	29	48	30	58	21	34	27	46
42	13200	101	42101013200	13962	433616	2158	1198	1198	0	1198	704	494	2158	2158	0	0	2158	2139	118	1929	3	36	2	51	19	19	0	0	0	0	2158	101	2057	2158	1001	1157	118	78	40	1929	861	1068	3	1	2	36	13	23	2	1	1	51	34	17	19	13	6	101	68	33	82	55	27	35	49	34	52	18	34	37	40	39	50
42	13300	101	42101013300	13960	360277	2249	1248	1248	0	1248	1017	231	2249	2249	0	0	2249	2192	549	1362	14	58	0	209	57	54	3	0	0	0	2249	359	1890	2249	1150	1099	549	303	246	1362	675	687	14	10	4	58	27	31	0	0	0	209	105	104	57	30	27	359	183	176	463	255	208	30	30	29	53	27	0	32	27	30	30
42	13400	101	42101013400	14514	424844	5386	3352	3352	0	3352	3062	290	5386	5386	0	0	5386	5263	3973	874	11	120	4	281	123	111	10	2	0	0	5386	549	4837	5386	2593	2793	3973	1895	2078	874	421	453	11	6	5	120	58	62	4	4	0	281	148	133	123	61	62	549	273	276	3740	1787	1953	35	38	31	27	29	51	30	29	31	38
42	13500	101	42101013500	14294	405925	3437	1491	1491	0	1491	1351	140	3437	3437	0	0	3437	3376	1309	1794	4	39	2	228	61	57	4	0	0	0	3437	344	3093	3437	1595	1842	1309	625	684	1794	799	995	4	2	2	39	15	24	2	0	2	228	126	102	61	28	33	344	179	165	1218	580	638	32	35	30	25	29	20	30	29	29	36
42	13600	101	42101013600	13637	403252	5962	3497	3497	0	3497	3174	323	5962	5962	0	0	5962	5819	5036	520	6	175	9	73	143	139	4	0	0	0	5962	172	5790	5962	2919	3043	5036	2467	2569	520	246	274	6	0	6	175	78	97	9	7	2	73	41	32	143	80	63	172	83	89	4938	2420	2518	34	36	32	33	29	43	30	29	30	36
42	13700	101	42101013700	13636	605749	5052	2507	2507	0	2507	1893	614	5052	5052	0	0	5052	4994	286	4661	8	18	0	21	58	55	3	0	0	0	5052	75	4977	5052	2271	2781	286	138	148	4661	2090	2571	8	2	6	18	8	10	0	0	0	21	8	13	58	25	33	75	31	44	253	124	129	32	34	33	28	46	0	25	25	25	35
42	13800	101	42101013800	14271	350601	2339	1208	1208	0	1208	894	314	2339	2339	0	0	2339	2317	59	2237	6	3	0	12	22	20	1	1	0	0	2339	30	2309	2339	1064	1275	59	33	26	2237	1011	1226	6	2	4	3	2	1	0	0	0	12	6	6	22	10	12	30	16	14	46	25	21	34	31	34	49	31	0	22	34	29	31
42	13900	101	42101013900	14278	567290	2716	1345	1345	0	1345	849	496	2716	2716	0	0	2716	2671	206	2398	4	12	1	50	45	42	3	0	0	0	2716	106	2610	2716	1219	1497	206	106	100	2398	1058	1340	4	1	3	12	9	3	1	0	1	50	27	23	45	18	27	106	52	54	188	98	90	35	52	34	66	69	52	47	20	36	52
42	14000	101	42101014000	12469	429220	3011	1697	1697	0	1697	1192	505	3011	3011	0	0	3011	2952	126	2725	5	46	0	50	59	45	12	2	0	0	3011	106	2905	3011	1406	1605	126	83	43	2725	1250	1475	5	1	4	46	21	25	0	0	0	50	23	27	59	28	31	106	51	55	110	74	36	32	32	32	46	29	0	33	27	27	33
42	14100	101	42101014100	12470	571311	2303	1317	1317	0	1317	935	382	2303	2303	0	0	2303	2260	231	1878	8	9	0	134	43	43	0	0	0	0	2303	261	2042	2303	1004	1299	231	112	119	1878	785	1093	8	4	4	9	5	4	0	0	0	134	85	49	43	13	30	261	151	110	154	66	88	37	67	35	19	41	0	34	31	41	70
42	14200	101	42101014200	14495	795484	2171	1201	1201	0	1201	983	218	2171	2171	0	0	2171	2076	1162	634	5	25	3	247	95	79	14	2	0	0	2171	494	1677	2171	1120	1051	1162	612	550	634	307	327	5	3	2	25	16	9	3	0	3	247	131	116	95	51	44	494	259	235	976	508	468	33	36	30	28	33	16	29	26	28	37
42	14300	101	42101014300	14087	552435	1449	734	734	0	734	624	110	1449	1449	0	0	1449	1408	1301	69	0	13	3	22	41	35	5	1	0	0	1449	66	1383	1449	706	743	1301	628	673	69	39	30	0	0	0	13	6	7	3	2	1	22	10	12	41	21	20	66	31	35	1258	609	649	35	37	27	0	23	26	29	26	27	38
42	14400	101	42101014400	14274	619087	3217	1377	1377	0	1377	1152	225	3217	3217	0	0	3217	3032	1224	950	15	46	8	789	185	171	13	1	0	0	3217	1387	1830	3217	1578	1639	1224	606	618	950	456	494	15	7	8	46	18	28	8	5	3	789	388	401	185	98	87	1387	690	697	870	425	445	32	39	29	32	29	12	29	20	29	40
42	14500	101	42101014500	14272	324608	1431	702	702	0	702	538	164	1431	1431	0	0	1431	1400	103	1048	1	0	1	247	31	31	0	0	0	0	1431	403	1028	1431	591	840	103	50	53	1048	411	637	1	0	1	0	0	0	1	0	1	247	114	133	31	16	15	403	195	208	3	1	2	32	33	33	61	0	66	26	14	25	62
42	14600	101	42101014600	15611	456701	3260	967	967	0	967	920	47	3260	3260	0	0	3260	3218	693	2359	9	112	1	44	42	40	2	0	0	0	3260	103	3157	3260	1342	1918	693	270	423	2359	985	1374	9	2	7	112	52	60	1	0	1	44	16	28	42	17	25	103	47	56	668	259	409	23	20	36	39	20	19	20	21	20	20
42	14700	101	42101014700	13509	343753	2338	1160	1160	0	1160	755	405	2338	2338	0	0	2338	2319	34	2252	3	16	1	13	19	15	1	3	0	0	2338	41	2297	2338	1075	1263	34	20	14	2252	1025	1227	3	1	2	16	13	3	1	1	0	13	9	4	19	6	13	41	19	22	34	20	14	30	38	30	25	42	38	32	32	31	38
42	14800	101	42101014800	13507	190661	742	598	598	0	598	342	256	742	742	0	0	742	742	8	732	2	0	0	0	0	0	0	0	0	0	742	3	739	742	365	377	8	8	0	732	357	375	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	7	7	0	39	40	39	75	0	0	0	0	64	39
42	14900	101	42101014900	12468	449613	4634	2253	2253	0	2253	1739	514	4634	4634	0	0	4634	4577	31	4513	11	15	0	7	57	55	2	0	0	0	4634	63	4571	4634	2058	2576	31	14	17	4513	2004	2509	11	3	8	15	9	6	0	0	0	7	2	5	57	26	31	63	30	33	19	8	11	35	27	35	20	28	0	32	25	17	52
42	15000	101	42101015000	14460	2395722	110	58	58	0	58	55	3	110	110	0	0	110	109	38	71	0	0	0	0	1	1	0	0	0	0	110	0	110	110	52	58	38	14	24	71	37	34	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	38	14	24	35	45	30	0	0	0	0	1	0	45
42	15100	101	42101015100	16136	742467	8018	3878	3878	0	3878	3044	834	8018	8018	0	0	8018	7950	29	7862	25	19	0	15	68	56	10	1	1	0	8018	78	7940	8018	3425	4593	29	17	12	7862	3349	4513	25	12	13	19	8	11	0	0	0	15	8	7	68	31	37	78	31	47	26	16	10	32	39	31	40	32	0	30	30	27	39
42	15200	101	42101015200	15620	658969	5167	2374	2374	0	2374	1602	772	5167	5167	0	0	5167	5118	37	5029	8	12	0	32	49	42	5	2	0	0	5167	89	5078	5167	2256	2911	37	14	23	5029	2201	2828	8	3	5	12	4	8	0	0	0	32	15	17	49	19	30	89	41	48	30	11	19	27	40	27	40	29	0	11	25	17	45
42	15300	101	42101015300	13503	463065	3382	1706	1706	0	1706	1176	530	3382	3382	0	0	3382	3347	263	2976	11	84	2	11	35	34	1	0	0	0	3382	47	3335	3382	1553	1829	263	155	108	2976	1317	1659	11	5	6	84	47	37	2	2	0	11	5	6	35	22	13	47	22	25	260	154	106	27	21	31	46	24	21	24	20	24	21
42	15400	101	42101015400	13508	310278	2258	230	230	0	230	188	42	2258	2258	0	0	2258	2232	811	1167	2	126	7	119	26	23	2	1	0	0	2258	62	2196	2258	939	1319	811	373	438	1167	467	700	2	0	2	126	38	88	7	0	7	119	56	63	26	5	21	62	17	45	796	369	427	19	19	19	21	19	19	19	19	19	19
42	15500	101	42101015500	13504	420654	2941	1115	1115	0	1115	852	263	2941	2941	0	0	2941	2885	273	2191	18	13	0	390	56	55	1	0	0	0	2941	725	2216	2941	1284	1657	273	133	140	2191	952	1239	18	6	12	13	6	7	0	0	0	390	170	220	56	17	39	725	328	397	38	14	24	23	30	22	13	27	0	24	31	23	33
42	15600	101	42101015600	15612	429988	1992	702	702	0	702	588	114	1992	1992	0	0	1992	1877	291	444	6	10	6	1120	115	115	0	0	0	0	1992	1449	543	1992	993	999	291	148	143	444	217	227	6	4	2	10	3	7	6	4	2	1120	550	570	115	67	48	1449	717	732	91	46	45	26	32	23	36	27	17	26	20	26	33
42	15700	101	42101015700	13511	491690	2732	1037	1037	0	1037	868	169	2732	2732	0	0	2732	2511	1089	276	19	58	5	1064	221	213	8	0	0	0	2732	1585	1147	2732	1309	1423	1089	534	555	276	124	152	19	7	12	58	36	22	5	1	4	1064	485	579	221	122	99	1585	736	849	721	349	372	28	34	23	21	39	12	26	22	27	33
42	15800	101	42101015800	13515	594738	5854	2575	2575	0	2575	2265	310	5854	5854	0	0	5854	5728	5365	138	13	104	0	108	126	122	4	0	0	0	5854	227	5627	5854	2857	2997	5365	2602	2763	138	93	45	13	6	7	104	48	56	0	0	0	108	50	58	126	58	68	227	113	114	5268	2550	2718	35	36	37	39	34	0	20	21	19	36
42	15900	101	42101015900	14587	529864	1817	819	819	0	819	686	133	1817	1817	0	0	1817	1797	1746	32	6	2	0	11	20	20	0	0	0	0	1817	53	1764	1817	886	931	1746	844	902	32	17	15	6	3	3	2	2	0	0	0	0	11	9	2	20	11	9	53	32	21	1713	828	885	32	32	18	50	32	0	30	21	20	32
42	16000	101	42101016000	13505	718178	7406	3051	3051	0	3051	2661	390	7406	7406	0	0	7406	7205	6881	87	23	90	5	119	201	199	2	0	0	0	7406	295	7111	7406	3592	3814	6881	3302	3579	87	54	33	23	10	13	90	47	43	5	1	4	119	66	53	201	112	89	295	148	147	6749	3243	3506	32	33	23	23	29	31	21	24	19	34
42	16100	101	42101016100	13510	692921	5548	2253	2253	0	2253	1830	423	5548	5548	0	0	5548	5348	3324	464	37	811	3	709	200	196	4	0	0	0	5548	1268	4280	5548	2817	2731	3324	1665	1659	464	238	226	37	19	18	811	415	396	3	2	1	709	369	340	200	109	91	1268	654	614	2945	1477	1468	29	35	17	25	29	33	22	21	20	37
42	16200	101	42101016200	13502	351050	2329	870	870	0	870	719	151	2329	2329	0	0	2329	2204	516	620	40	26	1	1001	125	109	15	1	0	0	2329	1676	653	2329	1138	1191	516	260	256	620	291	329	40	17	23	26	16	10	1	1	0	1001	496	505	125	57	68	1676	836	840	73	27	46	27	31	24	24	35	35	25	29	27	42
42	16300	101	42101016300	12873	568344	3629	1294	1294	0	1294	1062	232	3629	3629	0	0	3629	3461	660	614	34	231	8	1914	168	166	2	0	0	0	3629	2664	965	3629	1747	1882	660	335	325	614	262	352	34	19	15	231	122	109	8	5	3	1914	927	987	168	77	91	2664	1311	1353	173	76	97	26	33	25	19	26	28	23	29	25	46
42	16400	101	42101016400	12872	480204	5233	1780	1780	0	1780	1538	242	5233	5233	0	0	5233	4978	734	2377	9	15	0	1843	255	231	24	0	0	0	5233	2852	2381	5233	2416	2817	734	331	403	2377	1062	1315	9	1	8	15	10	5	0	0	0	1843	890	953	255	122	133	2852	1356	1496	75	29	46	26	27	25	41	25	0	26	20	26	35
42	16500	101	42101016500	14745	400786	2722	1398	1398	0	1398	904	494	2722	2722	0	0	2722	2667	61	2555	7	8	0	36	55	40	15	0	0	0	2722	132	2590	2722	1245	1477	61	35	26	2555	1160	1395	7	2	5	8	4	4	0	0	0	36	18	18	55	26	29	132	69	63	28	17	11	32	44	32	21	33	0	31	22	26	47
42	16600	101	42101016600	16138	254725	1699	842	842	0	842	662	180	1699	1699	0	0	1699	1669	45	1600	5	3	0	16	30	24	3	3	0	0	1699	27	1672	1699	937	762	45	35	10	1600	866	734	5	1	4	3	3	0	0	0	0	16	15	1	30	17	13	27	20	7	44	34	10	34	41	34	28	33	0	31	25	30	41
42	16700	101	42101016700	16139	612550	6947	3320	3320	0	3320	2590	730	6947	6947	0	0	6947	6878	45	6740	25	31	0	37	69	64	5	0	0	0	6947	106	6841	6947	3079	3868	45	17	28	6740	2983	3757	25	12	13	31	17	14	0	0	0	37	19	18	69	31	38	106	52	54	35	11	24	33	25	33	28	24	0	30	21	27	25
42	16800	101	42101016800	14747	579229	4553	2040	2040	0	2040	1687	353	4553	4553	0	0	4553	4477	23	4402	15	18	2	17	76	60	15	1	0	0	4553	61	4492	4553	1963	2590	23	10	13	4402	1895	2507	15	6	9	18	9	9	2	1	1	17	10	7	76	32	44	61	30	31	14	5	9	32	35	32	31	32	30	39	23	21	51
42	16901	101	42101016901	14283	513979	3892	1835	1835	0	1835	1493	342	3892	3892	0	0	3892	3851	29	3792	15	7	2	6	41	40	1	0	0	0	3892	38	3854	3892	1692	2200	29	12	17	3792	1645	2147	15	6	9	7	5	2	2	1	1	6	5	1	41	18	23	38	26	12	24	10	14	35	40	35	13	42	47	43	30	40	38
42	16902	101	42101016902	14329	562208	6492	3059	3059	0	3059	2441	618	6492	6492	0	0	6492	6415	31	6354	6	11	1	12	77	72	5	0	0	0	6492	51	6441	6492	2839	3653	31	18	13	6354	2769	3585	6	3	3	11	5	6	1	1	0	12	5	7	77	38	39	51	24	27	30	17	13	35	38	35	59	27	58	37	30	26	40
42	17000	101	42101017000	15028	1588988	2840	1411	1411	0	1411	1081	330	2840	2840	0	0	2840	2814	300	2488	9	5	1	11	26	25	0	1	0	0	2840	43	2797	2840	1255	1585	300	148	152	2488	1087	1401	9	2	7	5	4	1	1	0	1	11	7	4	26	7	19	43	22	21	291	145	146	31	32	31	36	27	10	30	19	20	33
42	17100	101	42101017100	14328	1150182	4435	1824	1824	0	1824	1671	153	4435	4435	0	0	4435	4395	35	4312	11	8	0	29	40	35	5	0	0	0	4435	51	4384	4435	1897	2538	35	16	19	4312	1840	2472	11	6	5	8	5	3	0	0	0	29	19	10	40	11	29	51	31	20	32	14	18	37	63	37	45	30	0	29	42	28	56
42	17200	101	42101017200	14327	560531	8643	3650	3650	0	3650	3161	489	8643	8643	0	0	8643	8591	44	8468	14	26	0	39	52	50	2	0	0	0	8643	106	8537	8643	3707	4936	44	19	25	8468	3628	4840	14	7	7	26	15	11	0	0	0	39	20	19	52	18	34	106	55	51	41	18	23	33	52	33	54	25	0	28	33	21	51
42	17300	101	42101017300	15027	875674	3152	1427	1427	0	1427	1210	217	3152	3152	0	0	3152	3125	28	3051	5	12	1	28	27	27	0	0	0	0	3152	50	3102	3152	1377	1775	28	9	19	3051	1331	1720	5	1	4	12	5	7	1	1	0	28	18	10	27	12	15	50	31	19	21	7	14	35	60	35	46	45	23	35	30	27	64
