STATE,TRACT,AREALAND,POP100,H001001,H002001,H002005,H003001,H003002,H003003,P001001,P002001,P002002,P002005,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P012001,P012002,P012026,P012A001,state,county,tract
42,008700,0000000541792,00006733,3791,3791,0,3791,3391,400,6733,6733,0,0,6733,6412,3072,1957,28,1246,3,106,321,309,12,0,0,0,6733,235,6498,6733,3496,3237,3072,42,101,008700
42,008800,0000000570696,00008307,2445,2445,0,2445,2148,297,8307,8307,0,0,8307,8095,4795,1107,14,2025,6,148,212,205,7,0,0,0,8307,344,7963,8307,4292,4015,4795,42,101,008800
42,008900,0000000873888,00003226,499,499,0,499,491,8,3226,3226,0,0,3226,3165,1622,474,7,977,7,78,61,58,3,0,0,0,3226,176,3050,3226,1625,1601,1622,42,101,008900
42,009000,0000000450386,00005452,1637,1637,0,1637,1572,65,5452,5452,0,0,5452,5249,3562,992,18,598,21,58,203,196,7,0,0,0,5452,208,5244,5452,3045,2407,3562,42,101,009000
42,009100,0000000421935,00002812,1619,1619,0,1619,1482,137,2812,2812,0,0,2812,2732,836,1521,18,302,5,50,80,74,6,0,0,0,2812,90,2722,2812,1371,1441,836,42,101,009100
42,009200,0000000514519,00003075,1447,1447,0,1447,1142,305,3075,3075,0,0,3075,3011,74,2869,7,49,0,12,64,58,5,0,1,0,3075,39,3036,3075,1368,1707,74,42,101,009200
42,009300,0000000402721,00004609,2296,2296,0,2296,1843,453,4609,4609,0,0,4609,4566,29,4489,13,6,1,28,43,41,2,0,0,0,4609,41,4568,4609,2030,2579,29,42,101,009300
42,009400,0000000373494,00003871,1970,1970,0,1970,1659,311,3871,3871,0,0,3871,3809,18,3753,20,5,2,11,62,51,10,1,0,0,3871,34,3837,3871,1616,2255,18,42,101,009400
42,009500,0000000324353,00003588,1666,1666,0,1666,1366,300,3588,3588,0,0,3588,3548,12,3500,18,6,2,10,40,34,6,0,0,0,3588,28,3560,3588,1572,2016,12,42,101,009500
42,009600,0000000408934,00004504,2102,2102,0,2102,1717,385,4504,4504,0,0,4504,4446,71,4317,10,43,0,5,58,49,9,0,0,0,4504,32,4472,4504,2008,2496,71,42,101,009600
42,009700,0000002133199,00000035,18,18,0,18,18,0,35,35,0,0,35,35,22,13,0,0,0,0,0,0,0,0,0,0,35,1,34,35,19,16,22,42,101,009700
42,009800,0000000904480,00007768,3260,3260,0,3260,3105,155,7768,7768,0,0,7768,7527,2578,4566,27,284,0,72,241,223,9,8,1,0,7768,157,7611,7768,3506,4262,2578,42,101,009800
42,009900,0000000206222,00000381,142,142,0,142,140,2,381,381,0,0,381,379,218,153,0,8,0,0,2,2,0,0,0,0,381,1,380,381,171,210,218,42,101,009900
42,010000,0000000552742,00004218,1775,1775,0,1775,1614,161,4218,4218,0,0,4218,4141,1435,2539,16,82,0,69,77,71,6,0,0,0,4218,157,4061,4218,1901,2317,1435,42,101,010000
42,010100,0000000603280,00005841,2659,2659,0,2659,2260,399,5841,5841,0,0,5841,5713,166,5455,21,32,0,39,128,115,13,0,0,0,5841,111,5730,5841,2558,3283,166,42,101,010100
42,010200,0000000358476,00003208,1470,1470,0,1470,1284,186,3208,3208,0,0,3208,3126,9,3091,4,11,0,11,82,72,10,0,0,0,3208,39,3169,3208,1404,1804,9,42,101,010200
42,010300,0000000283120,00002588,1224,1224,0,1224,988,236,2588,2588,0,0,2588,2556,27,2492,13,13,1,10,32,29,3,0,0,0,2588,22,2566,2588,1111,1477,27,42,101,010300
42,010400,0000000467647,00003498,1522,1522,0,1522,1283,239,3498,3498,0,0,3498,3456,19,3412,3,5,0,17,42,30,10,0,2,0,3498,32,3466,3498,1494,2004,19,42,101,010400
42,010500,0000000664028,00003503,1688,1688,0,1688,1285,403,3503,3503,0,0,3503,3474,71,3362,13,17,2,9,29,20,9,0,0,0,3503,39,3464,3503,1457,2046,71,42,101,010500
42,010600,0000000258496,00001565,756,756,0,756,613,143,1565,1565,0,0,1565,1526,19,1498,6,1,0,2,39,36,3,0,0,0,1565,18,1547,1565,695,870,19,42,101,010600
42,010700,0000000462992,00003671,1639,1639,0,1639,1276,363,3671,3671,0,0,3671,3641,45,3556,9,6,11,14,30,25,5,0,0,0,3671,46,3625,3671,1619,2052,45,42,101,010700
42,010800,0000000559249,00004273,1845,1845,0,1845,1460,385,4273,4273,0,0,4273,4202,62,4074,30,23,2,11,71,66,5,0,0,0,4273,70,4203,4273,1872,2401,62,42,101,010800
42,010900,0000000255737,00002553,1101,1101,0,1101,985,116,2553,2553,0,0,2553,2507,83,2370,18,24,1,11,46,43,3,0,0,0,2553,19,2534,2553,1106,1447,83,42,101,010900
42,011000,0000000488980,00003817,2007,2007,0,2007,1527,480,3817,3817,0,0,3817,3779,66,3669,5,15,3,21,38,33,5,0,0,0,3817,63,3754,3817,1759,2058,66,42,101,011000
42,011100,0000001316710,00004204,1961,1961,0,1961,1502,459,4204,4204,0,0,4204,4128,106,3982,10,18,5,7,76,62,14,0,0,0,4204,43,4161,4204,1867,2337,106,42,101,011100
42,011200,0000000506361,00006107,2506,2506,0,2506,2208,298,6107,6107,0,0,6107,6012,33,5924,13,17,4,21,95,76,17,0,2,0,6107,94,6013,6107,2653,3454,33,42,101,011200
42,011300,0000000345034,00003132,1381,1381,0,1381,1213,168,3132,3132,0,0,3132,3081,18,3038,11,6,0,8,51,43,8,0,0,0,3132,36,3096,3132,1337,1795,18,42,101,011300
42,011400,0000000976261,00006612,2976,2976,0,2976,2659,317,6612,6612,0,0,6612,6511,249,6178,23,32,1,28,101,88,13,0,0,0,6612,58,6554,6612,2939,3673,249,42,101,011400
42,011500,0000000359134,00004274,1706,1706,0,1706,1556,150,4274,4274,0,0,4274,4168,1110,2979,4,45,1,29,106,88,16,2,0,0,4274,83,4191,4274,1922,2352,1110,42,101,011500
42,011600,0000000747363,00004033,1423,1423,0,1423,1346,77,4033,4033,0,0,4033,3939,2468,1275,4,148,1,43,94,86,8,0,0,0,4033,120,3913,4033,1908,2125,2468,42,101,011600
42,011700,0000000664749,00002738,504,504,0,504,488,16,2738,2738,0,0,2738,2695,1785,836,8,52,0,14,43,40,3,0,0,0,2738,70,2668,2738,1220,1518,1785,42,101,011700
42,011800,0000000938645,00005987,2324,2324,0,2324,2181,143,5987,5987,0,0,5987,5861,106,5713,20,9,0,13,126,117,6,3,0,0,5987,48,5939,5987,2670,3317,106,42,101,011800
42,011900,0000000695411,00005596,2448,2448,0,2448,2203,245,5596,5596,0,0,5596,5471,120,5275,11,38,2,25,125,105,9,11,0,0,5596,65,5531,5596,2504,3092,120,42,101,011900
42,012000,0000000599778,00001661,759,759,0,759,721,38,1661,1661,0,0,1661,1617,401,1139,5,59,0,13,44,34,10,0,0,0,1661,28,1633,1661,835,826,401,42,101,012000
42,012100,0000000893865,00003340,1453,1453,0,1453,1392,61,3340,3340,0,0,3340,3245,1119,1970,11,92,6,47,95,77,18,0,0,0,3340,107,3233,3340,1390,1950,1119,42,101,012100
42,012200,0000001430152,00008016,5601,5601,0,5601,4856,745,8016,8016,0,0,8016,7814,3973,2988,23,754,10,66,202,171,30,1,0,0,8016,228,7788,8016,3187,4829,3973,42,101,012200
42,012300,0000005513258,00000016,1,1,0,1,1,0,16,16,0,0,16,16,14,2,0,0,0,0,0,0,0,0,0,0,16,0,16,16,8,8,14,42,101,012300
42,012400,0000001179331,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,101,012400
42,012500,0000000834652,00004352,3002,3002,0,3002,2651,351,4352,4352,0,0,4352,4259,3069,646,11,449,0,84,93,83,10,0,0,0,4352,209,4143,4352,1971,2381,3069,42,101,012500
42,012600,0000000365187,00000835,436,436,0,436,351,85,835,835,0,0,835,809,355,309,2,127,0,16,26,22,4,0,0,0,835,67,768,835,513,322,355,42,101,012600
42,012700,0000000339249,00000727,272,272,0,272,255,17,727,727,0,0,727,719,44,435,1,209,0,30,8,8,0,0,0,0,727,55,672,727,402,325,44,42,101,012700
42,012800,0000000258247,00000236,165,165,0,165,145,20,236,236,0,0,236,232,197,15,0,13,0,7,4,4,0,0,0,0,236,14,222,236,133,103,197,42,101,012800
42,012900,0000000358427,00000553,373,373,0,373,329,44,553,553,0,0,553,543,426,75,0,11,0,31,10,10,0,0,0,0,553,58,495,553,320,233,426,42,101,012900
42,013000,0000000207550,00000994,537,537,0,537,477,60,994,994,0,0,994,969,386,499,3,7,0,74,25,22,1,2,0,0,994,125,869,994,486,508,386,42,101,013000
42,013100,0000000320911,00001676,843,843,0,843,688,155,1676,1676,0,0,1676,1643,79,1503,6,10,1,44,33,25,5,3,0,0,1676,78,1598,1676,696,980,79,42,101,013100
42,013200,0000000433616,00002158,1198,1198,0,1198,704,494,2158,2158,0,0,2158,2139,118,1929,3,36,2,51,19,19,0,0,0,0,2158,101,2057,2158,1001,1157,118,42,101,013200
42,013300,0000000360277,00002249,1248,1248,0,1248,1017,231,2249,2249,0,0,2249,2192,549,1362,14,58,0,209,57,54,3,0,0,0,2249,359,1890,2249,1150,1099,549,42,101,013300
42,013400,0000000424844,00005386,3352,3352,0,3352,3062,290,5386,5386,0,0,5386,5263,3973,874,11,120,4,281,123,111,10,2,0,0,5386,549,4837,5386,2593,2793,3973,42,101,013400
42,013500,0000000405925,00003437,1491,1491,0,1491,1351,140,3437,3437,0,0,3437,3376,1309,1794,4,39,2,228,61,57,4,0,0,0,3437,344,3093,3437,1595,1842,1309,42,101,013500
42,013600,0000000403252,00005962,3497,3497,0,3497,3174,323,5962,5962,0,0,5962,5819,5036,520,6,175,9,73,143,139,4,0,0,0,5962,172,5790,5962,2919,3043,5036,42,101,013600
42,013700,0000000605749,00005052,2507,2507,0,2507,1893,614,5052,5052,0,0,5052,4994,286,4661,8,18,0,21,58,55,3,0,0,0,5052,75,4977,5052,2271,2781,286,42,101,013700
42,013800,0000000350601,00002339,1208,1208,0,1208,894,314,2339,2339,0,0,2339,2317,59,2237,6,3,0,12,22,20,1,1,0,0,2339,30,2309,2339,1064,1275,59,42,101,013800
42,013900,0000000567290,00002716,1345,1345,0,1345,849,496,2716,2716,0,0,2716,2671,206,2398,4,12,1,50,45,42,3,0,0,0,2716,106,2610,2716,1219,1497,206,42,101,013900
42,014000,0000000429220,00003011,1697,1697,0,1697,1192,505,3011,3011,0,0,3011,2952,126,2725,5,46,0,50,59,45,12,2,0,0,3011,106,2905,3011,1406,1605,126,42,101,014000
42,014100,0000000571311,00002303,1317,1317,0,1317,935,382,2303,2303,0,0,2303,2260,231,1878,8,9,0,134,43,43,0,0,0,0,2303,261,2042,2303,1004,1299,231,42,101,014100
42,014200,0000000795484,00002171,1201,1201,0,1201,983,218,2171,2171,0,0,2171,2076,1162,634,5,25,3,247,95,79,14,2,0,0,2171,494,1677,2171,1120,1051,1162,42,101,014200
42,014300,0000000552435,00001449,734,734,0,734,624,110,1449,1449,0,0,1449,1408,1301,69,0,13,3,22,41,35,5,1,0,0,1449,66,1383,1449,706,743,1301,42,101,014300
42,014400,0000000619087,00003217,1377,1377,0,1377,1152,225,3217,3217,0,0,3217,3032,1224,950,15,46,8,789,185,171,13,1,0,0,3217,1387,1830,3217,1578,1639,1224,42,101,014400
42,014500,0000000324608,00001431,702,702,0,702,538,164,1431,1431,0,0,1431,1400,103,1048,1,0,1,247,31,31,0,0,0,0,1431,403,1028,1431,591,840,103,42,101,014500
42,014600,0000000456701,00003260,967,967,0,967,920,47,3260,3260,0,0,3260,3218,693,2359,9,112,1,44,42,40,2,0,0,0,3260,103,3157,3260,1342,1918,693,42,101,014600
42,014700,0000000343753,00002338,1160,1160,0,1160,755,405,2338,2338,0,0,2338,2319,34,2252,3,16,1,13,19,15,1,3,0,0,2338,41,2297,2338,1075,1263,34,42,101,014700
42,014800,0000000190661,00000742,598,598,0,598,342,256,742,742,0,0,742,742,8,732,2,0,0,0,0,0,0,0,0,0,742,3,739,742,365,377,8,42,101,014800
42,014900,0000000449613,00004634,2253,2253,0,2253,1739,514,4634,4634,0,0,4634,4577,31,4513,11,15,0,7,57,55,2,0,0,0,4634,63,4571,4634,2058,2576,31,42,101,014900
42,015000,0000002395722,00000110,58,58,0,58,55,3,110,110,0,0,110,109,38,71,0,0,0,0,1,1,0,0,0,0,110,0,110,110,52,58,38,42,101,015000
42,015100,0000000742467,00008018,3878,3878,0,3878,3044,834,8018,8018,0,0,8018,7950,29,7862,25,19,0,15,68,56,10,1,1,0,8018,78,7940,8018,3425,4593,29,42,101,015100
42,015200,0000000658969,00005167,2374,2374,0,2374,1602,772,5167,5167,0,0,5167,5118,37,5029,8,12,0,32,49,42,5,2,0,0,5167,89,5078,5167,2256,2911,37,42,101,015200
42,015300,0000000463065,00003382,1706,1706,0,1706,1176,530,3382,3382,0,0,3382,3347,263,2976,11,84,2,11,35,34,1,0,0,0,3382,47,3335,3382,1553,1829,263,42,101,015300
42,015400,0000000310278,00002258,230,230,0,230,188,42,2258,2258,0,0,2258,2232,811,1167,2,126,7,119,26,23,2,1,0,0,2258,62,2196,2258,939,1319,811,42,101,015400
42,015500,0000000420654,00002941,1115,1115,0,1115,852,263,2941,2941,0,0,2941,2885,273,2191,18,13,0,390,56,55,1,0,0,0,2941,725,2216,2941,1284,1657,273,42,101,015500
42,015600,0000000429988,00001992,702,702,0,702,588,114,1992,1992,0,0,1992,1877,291,444,6,10,6,1120,115,115,0,0,0,0,1992,1449,543,1992,993,999,291,42,101,015600
42,015700,0000000491690,00002732,1037,1037,0,1037,868,169,2732,2732,0,0,2732,2511,1089,276,19,58,5,1064,221,213,8,0,0,0,2732,1585,1147,2732,1309,1423,1089,42,101,015700
42,015800,0000000594738,00005854,2575,2575,0,2575,2265,310,5854,5854,0,0,5854,5728,5365,138,13,104,0,108,126,122,4,0,0,0,5854,227,5627,5854,2857,2997,5365,42,101,015800
42,015900,0000000529864,00001817,819,819,0,819,686,133,1817,1817,0,0,1817,1797,1746,32,6,2,0,11,20,20,0,0,0,0,1817,53,1764,1817,886,931,1746,42,101,015900
42,016000,0000000718178,00007406,3051,3051,0,3051,2661,390,7406,7406,0,0,7406,7205,6881,87,23,90,5,119,201,199,2,0,0,0,7406,295,7111,7406,3592,3814,6881,42,101,016000
42,016100,0000000692921,00005548,2253,2253,0,2253,1830,423,5548,5548,0,0,5548,5348,3324,464,37,811,3,709,200,196,4,0,0,0,5548,1268,4280,5548,2817,2731,3324,42,101,016100
42,016200,0000000351050,00002329,870,870,0,870,719,151,2329,2329,0,0,2329,2204,516,620,40,26,1,1001,125,109,15,1,0,0,2329,1676,653,2329,1138,1191,516,42,101,016200
42,016300,0000000568344,00003629,1294,1294,0,1294,1062,232,3629,3629,0,0,3629,3461,660,614,34,231,8,1914,168,166,2,0,0,0,3629,2664,965,3629,1747,1882,660,42,101,016300
42,016400,0000000480204,00005233,1780,1780,0,1780,1538,242,5233,5233,0,0,5233,4978,734,2377,9,15,0,1843,255,231,24,0,0,0,5233,2852,2381,5233,2416,2817,734,42,101,016400
42,016500,0000000400786,00002722,1398,1398,0,1398,904,494,2722,2722,0,0,2722,2667,61,2555,7,8,0,36,55,40,15,0,0,0,2722,132,2590,2722,1245,1477,61,42,101,016500
42,016600,0000000254725,00001699,842,842,0,842,662,180,1699,1699,0,0,1699,1669,45,1600,5,3,0,16,30,24,3,3,0,0,1699,27,1672,1699,937,762,45,42,101,016600
42,016700,0000000612550,00006947,3320,3320,0,3320,2590,730,6947,6947,0,0,6947,6878,45,6740,25,31,0,37,69,64,5,0,0,0,6947,106,6841,6947,3079,3868,45,42,101,016700
42,016800,0000000579229,00004553,2040,2040,0,2040,1687,353,4553,4553,0,0,4553,4477,23,4402,15,18,2,17,76,60,15,1,0,0,4553,61,4492,4553,1963,2590,23,42,101,016800
42,016901,0000000513979,00003892,1835,1835,0,1835,1493,342,3892,3892,0,0,3892,3851,29,3792,15,7,2,6,41,40,1,0,0,0,3892,38,3854,3892,1692,2200,29,42,101,016901
42,016902,0000000562208,00006492,3059,3059,0,3059,2441,618,6492,6492,0,0,6492,6415,31,6354,6,11,1,12,77,72,5,0,0,0,6492,51,6441,6492,2839,3653,31,42,101,016902
42,017000,0000001588988,00002840,1411,1411,0,1411,1081,330,2840,2840,0,0,2840,2814,300,2488,9,5,1,11,26,25,0,1,0,0,2840,43,2797,2840,1255,1585,300,42,101,017000
42,017100,0000001150182,00004435,1824,1824,0,1824,1671,153,4435,4435,0,0,4435,4395,35,4312,11,8,0,29,40,35,5,0,0,0,4435,51,4384,4435,1897,2538,35,42,101,017100
42,017200,0000000560531,00008643,3650,3650,0,3650,3161,489,8643,8643,0,0,8643,8591,44,8468,14,26,0,39,52,50,2,0,0,0,8643,106,8537,8643,3707,4936,44,42,101,017200
42,017300,0000000875674,00003152,1427,1427,0,1427,1210,217,3152,3152,0,0,3152,3125,28,3051,5,12,1,28,27,27,0,0,0,0,3152,50,3102,3152,1377,1775,28,42,101,017300
42,017400,0000000347597,00002641,1175,1175,0,1175,867,308,2641,2641,0,0,2641,2613,15,2506,5,8,1,78,28,25,3,0,0,0,2641,90,2551,2641,1144,1497,15,42,101,017400
42,017500,0000000719720,00007452,2736,2736,0,2736,2229,507,7452,7452,0,0,7452,7167,1404,2659,59,38,13,2994,285,277,7,1,0,0,7452,4934,2518,7452,3465,3987,1404,42,101,017500
42,017601,0000000589704,00005863,2240,2240,0,2240,1783,457,5863,5863,0,0,5863,5546,1290,675,63,26,2,3490,317,313,4,0,0,0,5863,5188,675,5863,2799,3064,1290,42,101,017601
42,017602,0000000394381,00003867,1406,1406,0,1406,1118,288,3867,3867,0,0,3867,3672,978,609,30,49,5,2001,195,184,11,0,0,0,3867,2999,868,3867,1834,2033,978,42,101,017602
42,017700,0000000714810,00009159,3355,3355,0,3355,2677,678,9159,9159,0,0,9159,8810,2811,2343,71,336,13,3236,349,336,10,1,2,0,9159,5047,4112,9159,4261,4898,2811,42,101,017700
42,017800,0000000660699,00006340,2642,2642,0,2642,2100,542,6340,6340,0,0,6340,6088,3239,1347,41,224,3,1234,252,248,4,0,0,0,6340,2099,4241,6340,3125,3215,3239,42,101,017800
42,017900,0000000695087,00006050,2503,2503,0,2503,2108,395,6050,6050,0,0,6050,5853,4350,841,16,58,3,585,197,186,9,2,0,0,6050,929,5121,6050,2802,3248,4350,42,101,017900
42,018000,0000000819245,00008005,3753,3753,0,3753,3408,345,8005,8005,0,0,8005,7835,7720,22,15,34,4,40,170,168,0,1,0,1,8005,111,7894,8005,3813,4192,7720,42,101,018000
42,018100,0000000857621,00000215,117,117,0,117,99,18,215,215,0,0,215,209,195,12,0,0,0,2,6,6,0,0,0,0,215,5,210,215,118,97,195,42,101,018100
42,018200,0000002350963,00000393,180,180,0,180,161,19,393,393,0,0,393,380,360,6,0,3,0,11,13,13,0,0,0,0,393,17,376,393,204,189,360,42,101,018200
42,018300,0000001886012,00004008,1707,1707,0,1707,1612,95,4008,4008,0,0,4008,3970,3911,11,16,6,1,25,38,38,0,0,0,0,4008,42,3966,4008,1883,2125,3911,42,101,018300
42,018400,0000001359010,00002178,886,886,0,886,834,52,2178,2178,0,0,2178,2150,2108,2,9,10,0,21,28,28,0,0,0,0,2178,49,2129,2178,1042,1136,2108,42,101,018400
42,018500,0000000660842,00000123,67,67,0,67,59,8,123,123,0,0,123,121,114,2,0,3,0,2,2,2,0,0,0,0,123,4,119,123,63,60,114,42,101,018500
42,018600,0000000712423,00004892,2185,2185,0,2185,2061,124,4892,4892,0,0,4892,4762,4705,13,2,13,9,20,130,130,0,0,0,0,4892,64,4828,4892,2304,2588,4705,42,101,018600
42,018700,0000000805202,00001576,688,688,0,688,608,80,1576,1576,0,0,1576,1546,1368,92,7,18,0,61,30,29,1,0,0,0,1576,118,1458,1576,748,828,1368,42,101,018700
42,018800,0000000668216,00007257,2911,2911,0,2911,2506,405,7257,7257,0,0,7257,7048,4947,903,22,111,8,1057,209,205,4,0,0,0,7257,1583,5674,7257,3510,3747,4947,42,101,018800
42,018900,0000001022195,00001003,378,378,0,378,326,52,1003,1003,0,0,1003,964,619,170,3,29,0,143,39,36,3,0,0,0,1003,249,754,1003,486,517,619,42,101,018900
42,019000,0000000779798,00006869,2448,2448,0,2448,2242,206,6869,6869,0,0,6869,6662,4034,958,31,294,12,1333,207,204,2,1,0,0,6869,2208,4661,6869,3223,3646,4034,42,101,019000
42,019100,0000001468720,00006662,2783,2783,0,2783,2605,178,6662,6662,0,0,6662,6398,4257,460,22,380,2,1277,264,252,12,0,0,0,6662,1964,4698,6662,3113,3549,4257,42,101,019100
42,019200,0000000656129,00007519,2721,2721,0,2721,2262,459,7519,7519,0,0,7519,7171,2984,1626,50,325,1,2185,348,345,3,0,0,0,7519,3607,3912,7519,3480,4039,2984,42,101,019200
42,019300,0000000927257,00000111,42,42,0,42,38,4,111,111,0,0,111,102,56,10,0,2,0,34,9,9,0,0,0,0,111,48,63,111,52,59,56,42,101,019300
42,019400,0000001345798,00000340,119,119,0,119,105,14,340,340,0,0,340,303,107,72,5,24,1,94,37,33,4,0,0,0,340,174,166,340,164,176,107,42,101,019400
42,019500,0000000788873,00008642,3019,3019,0,3019,2577,442,8642,8642,0,0,8642,8233,2411,1183,65,97,4,4473,409,390,18,1,0,0,8642,6841,1801,8642,4052,4590,2411,42,101,019500
42,019600,0000000750372,00002677,918,918,0,918,831,87,2677,2677,0,0,2677,2581,832,640,30,15,1,1063,96,96,0,0,0,0,2677,1870,807,2677,1242,1435,832,42,101,019600
42,019700,0000000855534,00007139,2307,2307,0,2307,2067,240,7139,7139,0,0,7139,6819,1313,2776,40,73,1,2616,320,275,40,5,0,0,7139,4186,2953,7139,3372,3767,1313,42,101,019700
42,019800,0000000541688,00006239,2109,2109,0,2109,1850,259,6239,6239,0,0,6239,5922,863,2529,57,174,13,2286,317,249,22,46,0,0,6239,3444,2795,6239,2934,3305,863,42,101,019800
42,019900,0000000664919,00004897,1701,1701,0,1701,1444,257,4897,4897,0,0,4897,4741,713,2282,35,28,16,1667,156,154,2,0,0,0,4897,2524,2373,4897,2291,2606,713,42,101,019900
42,020000,0000000319461,00001861,783,783,0,783,629,154,1861,1861,0,0,1861,1840,307,1320,6,130,0,77,21,16,5,0,0,0,1861,95,1766,1861,874,987,307,42,101,020000
42,020100,0000000871226,00007732,3843,3843,0,3843,3120,723,7732,7732,0,0,7732,7629,80,7425,20,23,2,79,103,94,9,0,0,0,7732,169,7563,7732,3497,4235,80,42,101,020100
42,020200,0000000763558,00005666,2661,2661,0,2661,2174,487,5666,5666,0,0,5666,5602,140,5391,17,10,1,43,64,55,9,0,0,0,5666,78,5588,5666,2558,3108,140,42,101,020200
42,020300,0000000524368,00003140,1461,1461,0,1461,1081,380,3140,3140,0,0,3140,3085,118,2831,21,30,0,85,55,45,10,0,0,0,3140,148,2992,3140,1435,1705,118,42,101,020300
42,020400,0000000412223,00003398,1395,1395,0,1395,1184,211,3398,3398,0,0,3398,3354,79,3235,3,8,0,29,44,38,6,0,0,0,3398,64,3334,3398,1535,1863,79,42,101,020400
42,020500,0000001431411,00003139,1490,1490,0,1490,1296,194,3139,3139,0,0,3139,3090,181,2765,7,91,0,46,49,49,0,0,0,0,3139,72,3067,3139,1340,1799,181,42,101,020500
42,020600,0000001285681,00001815,1036,1036,0,1036,977,59,1815,1815,0,0,1815,1774,1100,501,2,144,0,27,41,36,4,1,0,0,1815,56,1759,1815,791,1024,1100,42,101,020600
42,020700,0000001429929,00006378,2674,2674,0,2674,2369,305,6378,6378,0,0,6378,6266,5042,972,25,191,3,33,112,105,7,0,0,0,6378,146,6232,6378,2951,3427,5042,42,101,020700
42,020800,0000000896401,00001906,1260,1260,0,1260,1207,53,1906,1906,0,0,1906,1855,1145,536,1,147,0,26,51,38,13,0,0,0,1906,62,1844,1906,866,1040,1145,42,101,020800
42,020900,0000000530703,00002835,1365,1365,0,1365,1300,65,2835,2835,0,0,2835,2799,2695,57,4,29,0,14,36,32,3,1,0,0,2835,41,2794,2835,1399,1436,2695,42,101,020900
42,021000,0000000850881,00004994,2244,2244,0,2244,2131,113,4994,4994,0,0,4994,4937,4630,228,9,48,2,20,57,56,1,0,0,0,4994,63,4931,4994,2391,2603,4630,42,101,021000
42,021100,0000000547341,00002587,1226,1226,0,1226,1160,66,2587,2587,0,0,2587,2561,2302,209,0,38,0,12,26,25,1,0,0,0,2587,52,2535,2587,1211,1376,2302,42,101,021100
42,021200,0000000496204,00002401,1116,1116,0,1116,1070,46,2401,2401,0,0,2401,2374,2179,125,6,45,1,18,27,26,1,0,0,0,2401,53,2348,2401,1130,1271,2179,42,101,021200
42,021300,0000000543516,00003676,1613,1613,0,1613,1527,86,3676,3676,0,0,3676,3633,3331,240,7,34,0,21,43,43,0,0,0,0,3676,61,3615,3676,1780,1896,3331,42,101,021300
42,021400,0000000634669,00003970,1970,1970,0,1970,1824,146,3970,3970,0,0,3970,3909,3426,397,16,55,0,15,61,55,6,0,0,0,3970,57,3913,3970,1998,1972,3426,42,101,021400
42,021500,0000000997612,00003541,1646,1646,0,1646,1524,122,3541,3541,0,0,3541,3503,3297,119,7,65,1,14,38,37,1,0,0,0,3541,46,3495,3541,1731,1810,3297,42,101,021500
42,021600,0000002065693,00001780,892,892,0,892,850,42,1780,1780,0,0,1780,1754,1531,189,3,21,0,10,26,26,0,0,0,0,1780,30,1750,1780,822,958,1531,42,101,021600
42,021700,0000001573304,00005968,2544,2544,0,2544,2471,73,5968,5968,0,0,5968,5888,5341,356,13,154,0,24,80,77,3,0,0,0,5968,102,5866,5968,2808,3160,5341,42,101,021700
42,021800,0000001015446,00004490,2374,2374,0,2374,2317,57,4490,4490,0,0,4490,4388,3636,352,4,351,1,44,102,93,7,2,0,0,4490,143,4347,4490,2088,2402,3636,42,101,021800
42,021900,0000001319379,00001169,543,543,0,543,518,25,1169,1169,0,0,1169,1149,1067,61,0,19,1,1,20,14,5,1,0,0,1169,22,1147,1169,537,632,1067,42,101,021900
42,022000,0000002916680,00001603,733,733,0,733,690,43,1603,1603,0,0,1603,1592,1473,78,2,31,2,6,11,11,0,0,0,0,1603,18,1585,1603,624,979,1473,42,101,022000
42,022100,0000000656600,00001108,471,471,0,471,462,9,1108,1108,0,0,1108,1095,1038,33,1,23,0,0,13,13,0,0,0,0,1108,26,1082,1108,469,639,1038,42,101,022100
42,022200,0000001943506,00001446,518,518,0,518,510,8,1446,1446,0,0,1446,1429,1270,100,1,50,1,7,17,10,7,0,0,0,1446,22,1424,1446,712,734,1270,42,101,022200
42,022300,0000005653647,00000202,90,90,0,90,87,3,202,202,0,0,202,198,133,57,1,2,0,5,4,4,0,0,0,0,202,8,194,202,95,107,133,42,101,022300
42,022400,0000000649022,00000384,126,126,0,126,124,2,384,384,0,0,384,381,320,55,0,5,0,1,3,3,0,0,0,0,384,12,372,384,201,183,320,42,101,022400
42,022500,0000000896447,00000571,80,80,0,80,80,0,571,571,0,0,571,562,460,67,0,10,1,24,9,8,0,1,0,0,571,37,534,571,101,470,460,42,101,022500
42,022600,0000000616550,00000475,102,102,0,102,96,6,475,475,0,0,475,474,402,64,3,2,0,3,1,1,0,0,0,0,475,13,462,475,182,293,402,42,101,022600
42,022700,0000000573772,00001231,576,576,0,576,559,17,1231,1231,0,0,1231,1219,1134,55,3,23,0,4,12,12,0,0,0,0,1231,16,1215,1231,536,695,1134,42,101,022700
42,022800,0000000704419,00001520,833,833,0,833,802,31,1520,1520,0,0,1520,1499,1431,28,0,30,0,10,21,21,0,0,0,0,1520,25,1495,1520,644,876,1431,42,101,022800
